tic,earnings_surprise_ratio,absolute_surprise,price_reaction,rolling_volatility,interest_rate,date
MDWD,-1.5819460496225444,0.6433300000000001,-0.100056,0.07101143679510727,0.044,2025-04-13
MDXG,0.3077189338871582,0.02667,0.393701,0.07643016075752145,0.044,2025-04-13
MDXH,-0.48148148148148145,0.13,-0.057592,0.6259758867246954,0.044,2025-04-13
MERC,-1.2424242424242422,0.82,0.098086,0.056263922308159936,0.044,2025-04-13
MFA,-15.70722739495491,8.58667,-0.09772,0.19190127586765401,0.044,2025-04-13
MFG,0.32727272727272716,0.03599999999999999,-0.097561,0.05215363254471259,0.044,2025-04-13
MG,-1.857142857142857,0.065,0.081218,0.3712054473342873,0.044,2025-04-13
MGIC,0.1249799110730165,0.02332999999999999,0.026076,0.2803714538693431,0.044,2025-04-13
MGNX,0.10680983883315995,0.10882000000000003,2.309211,0.4261041481069026,0.044,2025-04-13
MGRC,-0.5111111111111111,1.955,0.08506,0.05430933055755722,0.044,2025-04-13
MGRM,-0.22222222222222227,0.020000000000000004,0.162996,0.04862857772511542,0.044,2025-04-13
MGTX,0.7669902912621359,0.395,-0.279969,0.0965206826270216,0.044,2025-04-13
MHH,0.8400000000000001,0.10500000000000001,0.172662,0.07728762387181681,0.044,2025-04-13
MHLD,-2.7500000000000004,0.22000000000000003,-0.408867,0.11177505623613514,0.044,2025-04-13
MHO,0.6816326530612244,1.67,-0.033443,0.021491230321291216,0.044,2025-04-13
MIRA,-2.25,0.18,0.725146,0.13605259000448947,0.044,2025-04-13
MIRM,-5.811594202898551,2.005,0.075472,0.04722246007823385,0.044,2025-04-13
MIST,0.6798029556650247,0.276,-0.073964,0.04636143748458371,0.044,2025-04-13
MITK,-0.03846153846153849,0.010000000000000009,0.058824,0.2960434859969148,0.044,2025-04-13
MITT,28.0,3.36,0.177843,0.04988475206598849,0.044,2025-04-13
MKSI,0.4915800307265487,0.6591400000000001,0.05153,0.03360041609561883,0.044,2025-04-13
MKTX,0.2108361142009639,0.3639199999999998,-0.177961,0.03392215183351205,0.044,2025-04-13
MLEC,0.0,0.0,-0.084651,0.020405527722569504,0.044,2025-04-13
MLI,1.3137254901960782,0.6699999999999999,-0.051779,0.01825115545908533,0.044,2025-04-13
MLM,1.2106006488522274,1.18289,0.056247,0.03438794625820719,0.044,2025-04-13
MLNX,0.5163934426229507,0.8819999999999999,0.018051,0.04335753625837803,0.044,2025-04-13
MLYS,-0.04790419161676634,0.03199999999999992,0.010054,0.7980671855565614,0.044,2025-04-13
MMC,0.2271573426083053,0.3239399999999999,-0.006299,0.08687392565557567,0.044,2025-04-13
MMLP,0.04220948410630543,0.005670000000000008,0.333333,0.07373527685384153,0.044,2025-04-13
MMM,0.26197274836728635,0.4504699999999999,0.053323,0.03530851356306469,0.044,2025-04-13
MMS,0.6258992805755396,0.43499999999999994,0.161876,0.046798044015038585,0.044,2025-04-13
MMSI,0.36538461538461525,0.18999999999999995,0.03926,0.15084202812381536,0.044,2025-04-13
MMYT,-0.11475409836065584,0.03500000000000003,0.001307,0.4786159762458102,0.044,2025-04-13
MNKD,-0.6666666666666667,0.024,-0.297723,0.07291573449359408,0.044,2025-04-13
MNOV,0.0,0.0,0.950355,0.17466170911946727,0.044,2025-04-13
MNPR,-0.12195121951219513,0.125,-0.513423,0.20898835813668593,0.044,2025-04-13
MNRO,35.666666666666664,0.214,0.183109,0.079920144444629,0.044,2025-04-13
MNSB,-1.1904761904761905,0.5,-0.02782,0.05389468194830806,0.044,2025-04-13
MNSO,0.29545822573359587,0.34667000000000003,-0.085714,0.07353450993990575,0.044,2025-04-13
MNTK,-0.10000000000000009,0.010000000000000009,-0.368164,0.08135514988855622,0.044,2025-04-13
MNTS,-0.17647058823529413,21.0,-0.082195,0.045804531179557594,0.044,2025-04-13
MO,0.11054508405501787,0.10850000000000004,-0.030146,0.06772556639919658,0.044,2025-04-13
MODD,0.4358974358974359,0.17,0.05,0.3465380231725319,0.044,2025-04-13
MOFG,-1.1889763779527558,0.755,0.082927,0.055036617740363176,0.044,2025-04-13
MOGU,0.21505376344086025,2.4000000000000004,0.317073,0.06816501529458033,0.044,2025-04-13
MOLN,0.4615384615384615,0.48,-0.091674,0.05240620363225154,0.044,2025-04-13
MOMO,-0.8520992366412213,1.786,-0.123188,0.038984555937064395,0.044,2025-04-13
MOTS,0.27419354838709675,17.0,-0.12605,0.045081747669886776,0.044,2025-04-13
MPAA,-5.714285714285714,0.4,0.019576,0.2955099605905696,0.044,2025-04-13
MPW,-25.363636363636363,1.395,0.081498,0.05289726490711684,0.044,2025-04-13
MPWR,0.10339676450117974,0.3045499999999999,0.093922,0.03017227199062083,0.044,2025-04-13
MRAI,0.21276595744680848,0.3999999999999999,0.16092,0.06541511043921426,0.044,2025-04-13
MRAM,9.999999999999998,0.09999999999999999,0.632219,0.12504869101706642,0.044,2025-04-13
MRCC,1.214285714285714,0.33999999999999997,0.117834,0.03644665242513964,0.044,2025-04-13
MRCY,-2.1846153846153844,1.42,0.07038,0.03933787008480949,0.044,2025-04-13
MREO,-9.11551471057502,7.14155,0.061275,0.06394209254257079,0.044,2025-04-13
MRK,0.3158526629208088,0.3288500000000001,-0.00037,0.10023363679246475,0.044,2025-04-13
MRNA,-3.9446643802566244,7.60267,0.088446,0.09203819354996705,0.044,2025-04-13
MRSN,-5.777777777777779,0.52,0.132137,0.07853696475310969,0.044,2025-04-13
MRTN,0.21875000000000003,0.07,0.178426,0.03310153054669037,0.044,2025-04-13
MRUS,-1.1924511846504193,0.9844400000000001,0.002079,0.10104703878031819,0.044,2025-04-13
MRVI,1.8460236886632824,0.02182,0.636008,0.12957113088814634,0.044,2025-04-13
MRVL,-0.02853052459351687,0.016740000000000088,0.031923,0.650705283136623,0.044,2025-04-13
MSEX,-0.3563218390804597,0.30999999999999994,0.0731,0.06140529872991545,0.044,2025-04-13
MSFT,0.23688475646165652,0.3887799999999999,0.002453,0.06631465894671908,0.044,2025-04-13
MSGM,-1.582783167406071,7.96667,0.10245,0.07626543088573833,0.044,2025-04-13
MSM,0.20473633484785894,0.2379199999999999,-0.016207,0.08890114180785483,0.044,2025-04-13
MTD,0.16307974095636818,1.2465000000000002,0.023604,0.7988631376351898,0.044,2025-04-13
MTDR,10.99760047990402,0.18333000000000002,0.359026,0.0751052661006346,0.044,2025-04-13
MTH,0.43970724040816556,0.7665899999999999,0.087356,0.02166000588480321,0.044,2025-04-13
MTNB,0.3333333333333333,0.5,0.364576,0.08535149667414098,0.044,2025-04-13
MUR,0.2369653970146192,0.3697299999999999,-0.060944,0.03922577773782084,0.044,2025-04-13
MURA,0.3082706766917293,0.8200000000000001,-0.033419,0.05921124973803544,0.044,2025-04-13
MVBF,1.6216216216216215,0.6,0.174712,0.0605519313410489,0.044,2025-04-13
MVST,1.7692307692307692,0.115,3.40011,0.6240021904131619,0.044,2025-04-13
MXCT,0.07407407407407401,0.003999999999999997,-0.069281,0.27138634158449515,0.044,2025-04-13
MYE,-0.3265168676911774,0.05333,-0.160133,0.28533401875439485,0.044,2025-04-13
MYFW,3.842926327518964,0.8966699999999999,0.071058,0.037269155126693376,0.044,2025-04-13
MYGN,0.4957983193277311,0.1475,0.189643,0.1003406026934,0.044,2025-04-13
MYNZ,-0.3333333333333332,5.599999999999998,0.075342,0.03985223353294185,0.044,2025-04-13
MYSZ,0.624113475177305,7.039999999999999,0.217033,0.05306458068824553,0.044,2025-04-13
MYTE,inf,0.04,0.20155,0.0651832540186831,0.044,2025-04-13
NABL,-0.06417112299465239,0.004799999999999999,0.163055,0.05977157270715214,0.044,2025-04-13
NAMS,-1.0108510073225327,0.53286,0.001833,0.16337675468149435,0.044,2025-04-13
NAT,-0.024415229639747325,0.0028600000000000014,0.260417,0.06754204568953016,0.044,2025-04-13
NAUT,-1.714285714285714,0.12,-0.093333,0.04496072719491464,0.044,2025-04-13
NBBK,-0.19230769230769237,0.05000000000000002,0.08949,0.05760709092516827,0.044,2025-04-13
NBHC,0.5622317596566524,0.3275,0.056264,0.027374264526855766,0.044,2025-04-13
NBIX,-3.774669948534348,0.84345,-0.148137,0.05537479984075818,0.044,2025-04-13
NBN,0.6387096774193548,0.99,0.042975,0.047189162136172,0.044,2025-04-13
NCDL,-0.008547008547008555,0.0050000000000000044,0.005855,0.14074050018754347,0.044,2025-04-13
NCLH,-0.9749835418038183,0.48873,0.179487,0.05676794694600434,0.044,2025-04-13
NCMI,-2.522727272727273,4.44,0.065134,0.2769948558320235,0.044,2025-04-13
NCNA,-1.3146854821330227,411.7825,0.112735,0.07125011080338961,0.044,2025-04-13
NCNO,0.7727502954583826,0.09154,0.18953,0.06182801257779931,0.044,2025-04-13
NCSM,-1.305084745762712,1.54,0.081349,0.05104134740181653,0.044,2025-04-13
NDAQ,0.08742981748252943,0.050919999999999965,-0.007841,0.1656387997077261,0.044,2025-04-13
NDLS,0.24998557664570475,0.04333000000000001,0.242775,0.05934506670980899,0.044,2025-04-13
NDRA,-3.1739130434782608,31937.5,0.172412,0.0655876960169039,0.044,2025-04-13
NDSN,0.29032258064516137,0.4770000000000001,0.070924,0.022863523969920054,0.044,2025-04-13
NE,-0.28051306861176245,0.22613000000000005,0.112579,0.06715359118993885,0.044,2025-04-13
NEM,0.542950120630646,0.19354000000000005,0.124611,0.047284225827640865,0.044,2025-04-13
NEOG,-0.6666666666666666,0.09999999999999999,0.006443,0.2679893082642042,0.044,2025-04-13
NEOV,0.3333333333333333,0.009999999999999998,0.193103,0.049230078583875084,0.044,2025-04-13
NERV,3.512908777969019,8.164,0.058824,0.04045624880366995,0.044,2025-04-13
NESR,-0.18604651162790684,0.03199999999999997,-0.106026,0.08851994032218853,0.044,2025-04-13
NEWR,0.27446854821156497,0.03783,0.385199,0.075948401545642,0.044,2025-04-13
NEXA,-16.824074074074073,0.7268,0.072261,0.03645000342432272,0.044,2025-04-13
NEXI,-0.3592233009708738,4.625,0.118421,0.0673145370679405,0.044,2025-04-13
NFBK,0.43750000000000006,0.07,-0.04453,0.10065864010286231,0.044,2025-04-13
NFE,-2.6281407035175883,1.3075,0.039954,0.03972356573720822,0.044,2025-04-13
NFG,0.18543046357615894,0.28,0.034379,0.04516399321487789,0.044,2025-04-13
NFLX,0.45738329180574494,0.9729000000000001,0.130864,0.03612814694441079,0.044,2025-04-13
NGD,0.5278838808250574,0.013820000000000002,0.145695,0.04963311221932342,0.044,2025-04-13
NGVC,0.3,0.06,0.224219,0.06818867845763439,0.044,2025-04-13
NGVT,0.7641203544009383,0.7753300000000001,-0.035795,0.020064889327055448,0.044,2025-04-13
NHI,-0.9578725645076356,0.9095,-0.067301,0.019497898870853753,0.044,2025-04-13
NI,-0.05187255171037196,0.04157999999999995,-0.065634,0.0871011260695581,0.044,2025-04-13
NICE,0.0745466756212222,0.19979999999999976,-0.085254,0.05948994747268698,0.044,2025-04-13
NIU,-0.4230769230769231,0.55,-0.168582,0.048896679528146934,0.044,2025-04-13
NJR,0.49577886134890525,0.58667,-0.035978,0.040805072074424846,0.044,2025-04-13
NKSH,-0.22705314009661826,0.23499999999999988,0.046843,0.03102033306662354,0.044,2025-04-13
NKTX,0.0938897168405365,0.6299999999999999,0.103533,0.046617770403151966,0.044,2025-04-13
NL,0.8235294117647057,0.13999999999999999,0.037559,0.15068736345195807,0.044,2025-04-13
NLY,0.2761070228423157,0.25964,-0.042029,0.037369034674156414,0.044,2025-04-13
NMFC,-0.4666666666666666,0.13999999999999999,0.018385,0.05140820165488963,0.044,2025-04-13
NMIH,0.11620984745132085,0.0937,0.02787,0.1197357765894245,0.044,2025-04-13
NMM,-0.3144359924850196,1.6786699999999994,-0.105355,0.036314981548259635,0.044,2025-04-13
NMRA,-2.144827586206896,0.7774999999999999,0.085165,0.05537635967330848,0.044,2025-04-13
NMRD,0.611111111111111,0.10999999999999999,-0.098585,0.04665153613699402,0.044,2025-04-13
NMRK,-0.6017699115044248,0.136,0.164345,0.07450390681516654,0.044,2025-04-13
NN,0.29032258064516125,0.045,-0.089322,0.6259240345629341,0.044,2025-04-13
NNBR,-0.7999100044997751,0.05333,0.281017,0.07021302701553939,0.044,2025-04-13
NNDM,-2.0000000000000004,0.18000000000000002,-0.068293,0.07613871286308434,0.044,2025-04-13
NNE,0.9939375,15.903,-0.077637,0.10899312612901024,0.044,2025-04-13
NNI,1.4440019910403188,2.9010000000000002,0.016236,0.09789446936334642,0.044,2025-04-13
NNOX,-1.0,0.43,0.080547,0.0713618439210757,0.044,2025-04-13
NNVC,0.2727272727272727,0.06,0.405405,0.108402524810033,0.044,2025-04-13
NOAH,-0.44524151123864186,0.23275000000000007,0.076449,0.08390299822010468,0.044,2025-04-13
NOC,0.19817702016840147,1.0866700000000007,-0.007882,0.08131223894420615,0.044,2025-04-13
NOMD,0.20861797162375204,0.07940000000000003,-0.00462,0.717965545405749,0.044,2025-04-13
NPCE,-115.89285714285711,32.449999999999996,0.045685,0.07084281865100821,0.044,2025-04-13
NPO,1.4554455445544554,0.735,0.057367,0.039126185788120396,0.044,2025-04-13
NPWR,-8.30817610062893,0.6605,0.090634,0.032285015559885444,0.044,2025-04-13
NREF,0.5625000000000001,0.27,0.064603,0.052268319871620054,0.044,2025-04-13
NRGV,7.5,0.3,-0.228959,0.08905098360411906,0.044,2025-04-13
NRIM,1.8679245283018866,0.99,-0.04,0.03828770420251045,0.044,2025-04-13
NRP,-43.56,10.89,0.029116,0.04725848612043637,0.044,2025-04-13
NRXS,-6.9411764705882355,1.1800000000000002,0.141667,0.04144267502660406,0.044,2025-04-13
NSA,2.570188922497149,0.51833,-0.001967,0.09368062021298453,0.044,2025-04-13
NSC,0.12770890807522087,0.4643099999999998,-0.058588,0.02671007782557798,0.044,2025-04-13
NSIT,0.7395626242544732,0.744,-0.0267,0.18672796913908163,0.044,2025-04-13
NSP,-0.006785640504076145,0.008539999999999992,0.087692,0.08445947006902133,0.044,2025-04-13
NSSC,0.5104166666666665,0.09799999999999998,0.236304,0.056196037634111885,0.044,2025-04-13
NTAP,0.14801050962198492,0.2501199999999999,0.181665,0.051463228456885335,0.044,2025-04-13
NTCT,0.04761904761904766,0.025000000000000022,0.001964,0.7987115387232754,0.044,2025-04-13
NTES,0.5268603109822838,4.78945,0.048299,0.04425424147371162,0.044,2025-04-13
NTLA,0.1881410604907397,0.25954999999999995,0.012195,0.7968051611766507,0.044,2025-04-13
NTRA,0.5476923612198389,0.31482999999999994,0.191311,0.06116415468451242,0.044,2025-04-13
NTRB,-4.142888888888889,0.37285999999999997,0.10013,0.030163587971073238,0.044,2025-04-13
NTRS,-0.6055555555555556,1.09,-0.085986,0.024035461137227834,0.044,2025-04-13
NUE,0.09208402835578672,0.8153699999999997,0.091465,0.020629745232076335,0.044,2025-04-13
NURO,-0.6666666666666666,9.6,-0.258947,0.04850582184217748,0.044,2025-04-13
NUS,-0.39588688946015427,0.30800000000000005,-0.134023,0.05524480418613613,0.044,2025-04-13
NUTX,-6.166666666666667,1.48,0.345754,0.10130077211059148,0.044,2025-04-13
NUVB,0.4276447581799104,0.04483000000000001,0.192513,0.05613896163686449,0.044,2025-04-13
NUVL,-0.3661785424582676,0.34308000000000005,0.023719,0.09844947632423333,0.044,2025-04-13
NVCR,-0.544974198930878,0.17637000000000003,0.020994,0.09957611136788971,0.044,2025-04-13
NVCT,0.43529411764705883,0.37,-0.229885,0.06387589798388224,0.044,2025-04-13
NVDA,0.18568476014358754,0.017070000000000002,0.243696,0.07074632234997753,0.044,2025-04-13
NVMI,0.18731563421828906,0.254,0.19485,0.05653112077330488,0.044,2025-04-13
NVO,0.10565206219682154,0.5427599999999995,-0.040167,0.04207063586372221,0.044,2025-04-13
NVRO,23.832459117556315,2.3172300000000003,0.135967,0.042151410592956656,0.044,2025-04-13
NVT,0.2083333333333333,0.04999999999999999,0.018201,0.17467894074452037,0.044,2025-04-13
NVVE,-0.9310344827586207,108.0,0.309091,0.060405004056061,0.044,2025-04-13
NWL,0.6865776528460997,0.14654999999999999,0.405363,0.0729468824959974,0.044,2025-04-13
NWPX,0.42368240930869266,0.3095,0.067641,0.04379118468163232,0.044,2025-04-13
NXGL,0.0,0.0,-0.030651,0.49379895268222684,0.044,2025-04-13
NXPI,0.07168213907754968,0.21404000000000023,0.084402,0.02838309188687438,0.044,2025-04-13
NXRT,7.428663266618094,1.73333,0.054418,0.04364699189025464,0.044,2025-04-13
NXST,-0.3583535108958838,2.96,0.001721,0.08834494194648303,0.044,2025-04-13
NXTC,1.745156482861401,0.77286,-0.116621,0.048735889381004475,0.044,2025-04-13
NYAX,-0.04761904761904766,0.0010000000000000009,0.06748,0.625452151037382,0.044,2025-04-13
NYT,0.8060836501901141,0.1696,0.005741,0.17388010944324608,0.044,2025-04-13
NYXH,0.37358703843255464,0.15864,-0.151027,0.061226879658692286,0.044,2025-04-13
OABI,-1.5453388482341712,0.04857,-0.044321,0.7192128128196795,0.044,2025-04-13
OB,-3.2222222222222228,0.14500000000000002,-0.236607,0.06451130669160847,0.044,2025-04-13
OBIO,-0.40350877192982476,0.11500000000000005,-0.189796,0.069374704140952,0.044,2025-04-13
OCEA,-2.5333333333333337,0.38,-0.149888,0.032573444676904005,0.044,2025-04-13
OCFC,-1.0,0.4075,-0.073203,0.04091225577145912,0.044,2025-04-13
OCFT,0.8073946689595872,9.39,0.085586,0.07619916889735802,0.044,2025-04-13
OCS,0.18347742555235344,0.07639999999999997,-0.022071,0.19163178439347234,0.044,2025-04-13
OCUL,-6.2598548029039405,1.0433299999999999,0.111173,0.06315052152804779,0.044,2025-04-13
OCX,-3.246284501061571,6.116,0.265714,0.08570056553364205,0.044,2025-04-13
ODD,0.23282134195634593,0.11519999999999997,0.167307,0.04540031640448456,0.044,2025-04-13
ODFL,0.0913521554205069,0.12220999999999993,0.103169,0.03796839117397681,0.044,2025-04-13
OEC,-0.312995126559179,0.14578999999999998,-0.048463,0.048534988376133306,0.044,2025-04-13
OESX,-10.249437528123595,0.68333,0.069519,0.06766542812920852,0.044,2025-04-13
OFIX,1.8516483516483515,0.6739999999999999,0.142772,0.04767583062389419,0.044,2025-04-13
OGE,4.828092243186583,1.1515,-0.011735,0.0651922188553427,0.044,2025-04-13
OGN,0.22798375063362525,0.3193299999999999,0.119278,0.10376172039689921,0.044,2025-04-13
OHI,-2.0526315789473686,0.78,-0.015547,0.043086009777824695,0.044,2025-04-13
OIS,0.317339574800078,0.06508,0.175439,0.061359744897387124,0.044,2025-04-13
OKE,-0.527050106413726,1.2035399999999998,0.030018,0.07914209972236183,0.044,2025-04-13
OKLO,-3.5312499999999996,0.22599999999999998,0.052482,0.05694784465969524,0.044,2025-04-13
OKTA,0.6720020991865652,0.20487999999999998,-0.33698,0.08104117419520823,0.044,2025-04-13
OLLI,-0.27694957786615054,0.13022999999999996,-0.204741,0.07976075048261999,0.044,2025-04-13
OLMA,-1.8301352804664064,0.32333,-0.165494,0.06556129945256865,0.044,2025-04-13
OLN,0.5195506471657667,0.7658800000000001,0.048888,0.02704559990484135,0.044,2025-04-13
OLO,0.11111111111111122,0.0050000000000000044,0.040685,0.7960035163020014,0.044,2025-04-13
OLPX,0.4285714285714285,0.015,0.253623,0.06369871819616356,0.044,2025-04-13
OMAB,0.22991249005568828,0.28900000000000015,0.0013,0.07404086804372033,0.044,2025-04-13
OMCL,2.5252643948296125,0.36533000000000004,0.330024,0.07172707511996623,0.044,2025-04-13
OMER,4.625751680226387,2.6153999999999997,-0.099237,0.08001491158677905,0.044,2025-04-13
ONL,-4.874999999999999,0.7799999999999999,-0.006363,0.11021095204315051,0.044,2025-04-13
ONON,1.317741255794353,0.18762,0.182796,0.060313310853569335,0.044,2025-04-13
ONTF,0.42388016707475157,0.029430000000000005,-0.027746,0.7178092124197446,0.044,2025-04-13
OOMA,0.10758325334120948,0.01457,0.249431,0.07174787498738501,0.044,2025-04-13
OPAD,0.9826086956521739,15.255,-0.057915,0.0639305271340185,0.044,2025-04-13
OPB,0.4193893947509374,0.15660000000000002,0.034011,0.022171046628403763,0.044,2025-04-13
OPGN,0.2654320987654321,43.0,-0.081633,0.3707907540290665,0.044,2025-04-13
OPRA,5.085106382978723,1.1949999999999998,0.157635,0.04118090150248403,0.044,2025-04-13
ORCL,0.026807308152510593,0.03159000000000001,0.016375,0.6518989456259615,0.044,2025-04-13
ORGO,3.6801872074882995,0.30667,0.214088,0.054659990128527444,0.044,2025-04-13
ORGS,-5.3,5.3,-0.177364,0.1077417902853364,0.044,2025-04-13
ORIC,-15.893939393939393,4.196,-0.042508,0.10374039556690624,0.044,2025-04-13
ORLY,0.6507558601833037,2.79894,0.054304,0.020763235057443704,0.044,2025-04-13
ORMP,25.0,0.25,-0.004255,0.4911343751946964,0.044,2025-04-13
OSBC,1.047556142668428,0.1586,0.094994,0.03599077103671604,0.044,2025-04-13
OSCR,-0.547212741751991,0.36075,-0.245157,0.06449620918811391,0.044,2025-04-13
OSIS,0.26629422718808193,0.46475,0.044292,0.031714664996569164,0.044,2025-04-13
OSS,-4.0,0.24,0.121849,0.06633657157064128,0.044,2025-04-13
OTEX,0.5525308379413015,0.2598,0.132659,0.075343276106717,0.044,2025-04-13
OTIS,0.30434782608695643,0.13999999999999996,0.072449,0.027193925330388613,0.044,2025-04-13
OTTR,0.3497688751926039,0.5674999999999999,0.102924,0.043558657685439046,0.044,2025-04-13
OUST,-2.6076063531846616,2.74667,-0.081871,0.046103985428358765,0.044,2025-04-13
OVID,0.507594582193699,0.8518299999999999,0.008646,0.12768115789930412,0.044,2025-04-13
OWL,0.08991825613079023,0.011550000000000005,0.122807,0.05104881359743746,0.044,2025-04-13
OWLT,-1.0138888888888886,2.0439999999999996,0.133621,0.04246562764830532,0.044,2025-04-13
OXM,-3.097610946474957,0.84667,-0.035577,0.31738681210151815,0.044,2025-04-13
OXY,-0.16983496970963027,0.12195,0.221778,0.10829294796274101,0.044,2025-04-13
PACB,-1.7512681626687303,0.40738,0.091503,0.08221899816448865,0.044,2025-04-13
PACS,0.5949888350781545,0.20517000000000002,0.187944,0.04547534895673169,0.044,2025-04-13
PAGS,-0.028940194908685622,0.03323000000000009,-0.237791,0.055409166085825426,0.044,2025-04-13
PAPL,-0.1999999999999999,0.01999999999999999,0.292857,0.06363879765746895,0.044,2025-04-13
PARR,-0.25,0.066,-0.088595,0.04309163010875385,0.044,2025-04-13
PASG,-1.2387892627666957,0.55333,0.074564,0.06250216667953848,0.044,2025-04-13
PATK,0.760712927298344,1.42,0.050416,0.03692480669058342,0.044,2025-04-13
PAVM,-0.7272727272727274,1.2000000000000002,0.136126,0.05768180709630561,0.044,2025-04-13
PAYX,0.01318805434674276,0.007939999999999947,0.027537,0.4784686186990298,0.044,2025-04-13
PBI,0.3541666666666667,0.034,0.810093,0.15104216462884,0.044,2025-04-13
PBPB,-0.35972201238857826,0.16666999999999998,0.242902,0.05856882556324267,0.044,2025-04-13
PBYI,-1.8876696505919723,0.58833,-0.372457,0.08825962111215457,0.044,2025-04-13
PCAR,0.21492467467017046,0.47764000000000006,0.040375,0.03023356024009943,0.044,2025-04-13
PCG,-0.1294992175273865,0.13239999999999996,0.084813,0.04586965418818506,0.044,2025-04-13
PCH,0.16640927901909636,0.3566699999999998,0.032889,0.017641780594579787,0.044,2025-04-13
PCRX,-0.40119760479041916,0.3417,-0.019033,0.07274668834454923,0.044,2025-04-13
PCVX,-0.6977611940298507,0.748,-0.073288,0.0376415752212438,0.044,2025-04-13
PDCO,1.7862372837426292,0.27566999999999997,-0.022222,0.47952472454539846,0.044,2025-04-13
PDD,1.0575968222442897,10.649999999999999,0.003967,0.11241258132678703,0.044,2025-04-13
PDEX,1.5862068965517244,0.46,0.190845,0.04185595591094795,0.044,2025-04-13
PDFS,25.0,0.0625,0.260887,0.07098464741816908,0.044,2025-04-13
PDLB,-31.0,0.62,0.031385,0.0358938132258166,0.044,2025-04-13
PEB,-11.363636363636363,0.625,-0.100924,0.03443824852428541,0.044,2025-04-13
PEBO,-1.071855857150556,0.59667,0.072359,0.06239561742538827,0.044,2025-04-13
PECO,-0.3493819128171764,0.04833000000000001,0.017766,0.10287818638388609,0.044,2025-04-13
PEG,0.18736218117539927,0.20987,0.011241,0.07255804725604528,0.044,2025-04-13
PEGA,0.7717717717717718,0.771,0.356734,0.11836240441599931,0.044,2025-04-13
PENN,-49.06229471061276,4.33171,0.153919,0.036809199451477564,0.044,2025-04-13
PEP,0.11577886069568141,0.17225000000000001,0.033096,0.055036306636432025,0.044,2025-04-13
PEPG,-3.1084598698481565,14.330000000000002,0.12703,0.05125555386196407,0.044,2025-04-13
PESI,-4.699999999999999,0.47,-0.069482,0.07881107110391755,0.044,2025-04-13
PETS,3.0,0.165,0.35782,0.07801246832740372,0.044,2025-04-13
PETV,0.0,0.0,-0.229268,0.07851257259044,0.044,2025-04-13
PFE,0.7139068992837164,0.4415300000000001,-0.01386,0.041600529020947054,0.044,2025-04-13
PFIS,0.5255813953488372,0.565,0.130372,0.06050128039629939,0.044,2025-04-13
PFLT,-0.2409146977891641,0.07617000000000002,-0.003607,0.09822748494863398,0.044,2025-04-13
PFS,-1.310734463276836,0.46399999999999997,-0.041532,0.03662027971486752,0.044,2025-04-13
PG,0.14936044789801006,0.2118199999999999,0.007502,0.03224344606030473,0.044,2025-04-13
PGC,-0.8708487084870848,0.47200000000000003,0.071895,0.0722443527078158,0.044,2025-04-13
PGNY,1.0,0.045,0.382264,0.08282593799992813,0.044,2025-04-13
PGRE,-22.749999999999996,0.9099999999999999,0.075556,0.03658096235275709,0.044,2025-04-13
PGY,-103.0,1.03,-0.167018,0.040798891024253534,0.044,2025-04-13
PH,0.6928898625771758,1.0436999999999999,0.023999,0.053420670733438175,0.044,2025-04-13
PHAT,-2.176,2.72,0.183188,0.117181635686214,0.044,2025-04-13
PHIN,0.37647058823529406,0.31999999999999995,0.0994,0.039997348996932885,0.044,2025-04-13
PHM,0.23843022997956415,0.6988699999999999,0.094249,0.032669155502138066,0.044,2025-04-13
PHVS,0.6017522899243329,0.37775000000000003,3.565737,0.6510790340355418,0.044,2025-04-13
PINE,3.285714285714286,0.805,0.037616,0.019112326264672047,0.044,2025-04-13
PJT,0.6046099290780144,0.6820000000000002,0.070735,0.030684839387559035,0.044,2025-04-13
PKG,0.3344292414059856,0.6917,0.075637,0.03175272068857379,0.044,2025-04-13
PKOH,2.364485981308411,1.2650000000000001,0.271805,0.06018054978396376,0.044,2025-04-13
PKST,-22.18,11.09,-0.093133,0.02917812836323494,0.044,2025-04-13
PKX,-0.8916666666666666,1.0699999999999998,-0.062487,0.021196059101179488,0.044,2025-04-13
PLAB,0.3559322033898304,0.18899999999999995,0.21313,0.04041880258658243,0.044,2025-04-13
PLCE,-3.4457831325301207,5.72,0.144304,0.06859905899203612,0.044,2025-04-13
PLMR,-0.43628022704299824,0.22444000000000003,-0.245343,0.05675462160163689,0.044,2025-04-13
PLNT,-0.5360436119004813,0.18486,-0.104819,0.057827688889096084,0.044,2025-04-13
PLOW,0.690346749508886,0.4533300000000001,0.162817,0.03850122910718734,0.044,2025-04-13
PLTK,-0.19801106744726915,0.04937999999999998,-0.230352,0.0567310364204065,0.044,2025-04-13
PLTR,0.06157112526539285,0.004640000000000005,0.308014,0.06206370631785525,0.044,2025-04-13
PLUG,-9.76095311299001,1.0159200000000002,-0.135965,0.05084399802945967,0.044,2025-04-13
PLYM,6.0,0.24000000000000002,0.025992,0.06246503164727609,0.044,2025-04-13
PMN,6.999999999999999,0.49,-0.074853,0.031713593393194864,0.044,2025-04-13
PMT,-5.820381440364362,5.111750000000001,0.12154,0.05497246012579084,0.044,2025-04-13
PMVP,0.9428571428571428,0.32999999999999996,0.062069,0.046432984776861204,0.044,2025-04-13
